1951,36.1,36.6,15,5.9
1951,38.3,39.8,30,4.9
1951,36.07,34.33,10,5
1951,31.14,36.04,15,5.4
1951,38.3,37.1,15,5.2
1952,32.3,29.6,15,4.8
1952,34.5121,27.2008,33,5.3
1952,35.3,36.5,15,6
1952,35.65,37.25,70,5.7
1952,35.4976,32.7991,10,3.1
1953,32,33.5,15,5.3
1953,37,37,15,5.4
1953,38.24,38.01,15,4.7
1953,32.5,35,15,6.5
1953,36.0992,33.7015,10,4.2
1953,39.9,38.7,15,5.4
1954,30.6,31.8,15,3.1
1954,35.5,30.8,15,5.5
1954,31.4,32.4,30,4.9
1954,32.3,33.8,15,4.7
1954,40,40,15,5.5
1955,36.2988,33.7017,10,4.2
1956,30.49,39.89,40,6.4
1956,35.32,33.35,15,6.1
1956,31.94,38.48,40,4.8
1956,35.9938,35.6998,10,4.8
1956,35.483,30.5,10,5.4
1956,35.5,31.4644,15,6
1957,33.02,34.75,15,3.1
1957,39.67,38.74,10,5.1
1957,34.6,33.81,15,5.2
1957,36.8966,34.8019,10,4.3
1957,35.9,32.5,30,5.6
1958,31.44,36.22,70,4.8
1958,34.8,29,15,4.8
1958,30.46,36.58,80,4.9
1958,31.35,37,40,4.9
1959,35.3921,33.4125,10,4.2
1959,32.51,34.78,60,5.8
1959,30.08,35.74,100,5.3
1959,39,38.09,60,4.9
1959,38.75,39.75,10,4.7
1960,36.4,39.4,5,4.8
1960,34,36,15,4.9
1960,37.75,38.87,70,4.8
1960,35.98,39.09,70,5
1960,31.09,36.11,80,5.2
1960,30.52,38.36,50,4.9
1961,30.19,39.82,10,5.3
1961,36.76,37.65,40,5.3
1961,32.64,39.33,10,4.6
1961,36.11,37.02,100,5
1961,33.84,34.98,15,6.1
1962,33,36,15,4.2
1962,37.13,38.3,10,4.2
1962,32,35.6,10,4
1962,30.34,35.73,100,4.7
1962,33.3,35.8,10,4.1
1962,32.52,36.97,140,5
1962,31.5,29.7,15,4.6
1962,30.7,29.4,15,4.8
1963,33,34.8,10,5
1963,30,36.6,226,3.1
1963,38.366,39.005,35,5.4
1963,32.29,34.77,49,5.3
1963,30,37.5,20,5.1
1964,35.8,36.51,81,4.2
1964,39.82,38.5,44,4.8
1964,37.9,36.9,57,4.8
1964,38.5,38,8,5.9
1964,32.35,34.77,65,5
1964,35.2754,35.459,10,4.1
1964,34.5,34.5,15,4.9
1964,30.8,36.1,61,4.9
1964,30.6,36.93,133,4.3
1964,40,37.5,15,4.8
1964,35.7027,33.2042,10,4.6
1964,32.7,34.2,67,5
1964,32.5,31.5,15,4.9
1964,39.9,39.8,39,5.1
1964,35.33,36.81,15,4.8
1964,35.0561,34.9451,10,4.3
1964,36.5,39.5,15,4.8
1964,34.2,36.4,128,5
1965,32.5,34.9,52,4.9
1965,30.94,36.82,111,5.2
1965,35.77,35.95,40,4.4
1965,35.2953,33.3044,10,4.5
1965,33.7,34.03,33,4.9
1965,30,39.5,33,4.2
1965,38.5,38.08,41,4.9
1965,36.6,37.4,25,4.8
1966,30,37.7,20,4.9
1966,31.5,30.2,15,4.2
1966,32.4396,34.6162,10,3.9
1966,38.6,40,33,4.4
1966,31.97,36.27,109,4.5
1966,30.99,35.81,50,4.7
1966,30.98,37.05,132,5.1
1966,35.2424,35.6392,10,4.2
1966,35.92,36.84,58,4.8
1966,35.4018,32.9075,10,3.9
1966,31.1,38.97,9,4.7
1966,36.2,33.9,15,4.8
1966,32,32.9935,33,4.7
1966,30.7,36.1,74,4.7
1967,32.15,34.51,15,4.7
1967,35.9715,32.0216,10,3.8
1967,31,40,10,4.5
1967,36.24,37.36,32,5
1967,32.84,34.5,41,4.9
1967,31.14,39.03,2,4.5
1967,32.43,34.09,52,5
1967,31.3,36.2,69,4.6
1967,34.2,34.42,10,4.6
1967,30.44,37.59,49,4.8
1967,38.57,38,33,5
1967,37.7,37.9,33,4.8
1968,32,36.6,15,4.9
1968,31.54,36.25,78,4.4
1968,30.55,36.99,97,4.4
1968,35.47,34.08,37,5.1
1968,31,38.1,10,5.3
1968,35.6008,32.7005,10,4.2
1968,36.2,36.3,5,4.6
1968,34.27,36.7,52,4.5
1968,33,40,33,4.3
1968,31.24,35.34,24,4.6
1968,32.59,38.78,37,5.1
1968,37.1673,34.6924,10,3.8
1968,36.57,38.77,49,4.2
1968,38.56,37.99,15,5.3
1968,32.73,35.13,65,5.1
1968,32.7355,32.6848,10,3.8
1968,35.6001,31.7978,10,3.3
1968,30,36.1,15,4.3
1969,35.0012,30.4904,10,4.2
1969,30.1,39.4,10,4.5
1969,31.04,36.98,109,5.1
1969,33.922,27.6099,33,6.1
1969,34.383,28.397,33,4.9
1969,32.9111,27.6997,33,4.5
1969,31.9,38.4,26,4.5
1969,35,37.29,86,4.7
1969,35.31,37.75,55,4.8
1969,35.31,36.82,44,4.5
1969,36.5,38,5,4.6
1969,39.15,35.2,45,5
1969,37.22,38.94,47,4.5
1969,35.6,35.7,33,4.4
1969,31.28,35.35,30,5.3
1969,30.5,36.2,113,4.4
1970,34,30.1991,33,4.6
1970,30,31,15,4.6
1970,32.7,34.49,17,4.8
1970,32.5652,35.1236,10,4.2
1970,33.5,36.9,15,6
1970,30.3,39.5,5,5.6
1970,30.1,38.2,5,4.7
1970,30.7,38.9,5,4.6
1970,30.4,37.6,5,4.8
1970,31.4,38.7,5,5.1
1970,30,37.1,5,4.2
1970,33.7,34.2,5,4.7
1970,31.5,39.9,25,5.7
1970,30.01,38.94,32,5.2
1970,32.02,38.98,32,4.6
1970,39.96,38.95,13,4.2
1970,31.7,36.2,56,4.3
1970,36.81,38.87,19,5
1970,35.4975,34.4,33,4.8
1970,39.45,38.32,27,4.7
1970,38.697,39.621,23,5.6
1970,32.21,34.59,49,4.9
1970,34.4,33.2,5,4.4
